FLIGHT_ID,AIRLINE_ID,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,DISTANCE,DISTANCE_GROUP,YEAR,QUARTER,MONTH,CLASS
576,19977,11298,14512,775,2,2025,1,1,F
577,21635,12197,13461,776,2,2025,1,1,L
578,20207,13930,12244,778,2,2025,1,1,L
579,20046,11834,12348,780,2,2025,1,1,L
580,21635,13461,11697,781,2,2025,1,1,L
581,20207,10529,13930,783,2,2025,1,1,L
582,19977,10821,13204,787,2,2025,1,1,F
583,19977,10693,11697,793,2,2025,1,1,F
584,20405,11066,13204,802,2,2025,1,1,L
585,20405,13204,11066,802,2,2025,1,1,L
586,21492,10540,12339,805,2,2025,1,1,L
587,19977,11697,14524,805,2,2025,1,1,F
588,20046,12884,15074,808,2,2025,1,1,L
589,19977,12266,11109,809,2,2025,1,1,F
590,19977,10785,14512,817,2,2025,1,1,F
591,19977,14683,10693,822,2,2025,1,1,F
592,20207,12244,10397,823,2,2025,1,1,L
593,20445,10599,10747,830,2,2025,1,1,F
594,19977,14057,12892,834,2,2025,1,1,F
595,19977,13871,14869,840,2,2025,1,1,F
596,19977,10821,15304,842,2,2025,1,1,F
597,22085,14307,13342,846,2,2025,1,1,L
598,19977,14057,11921,846,2,2025,1,1,F
599,19977,14771,11503,847,2,2025,1,1,F
600,20445,10279,12217,848,2,2025,1,1,F
601,22085,11298,10466,848,2,2025,1,1,L
602,20405,13204,13230,851,2,2025,1,1,L
603,20405,13230,13204,851,2,2025,1,1,L
604,19977,12266,14685,851,2,2025,1,1,F
605,22085,13303,13244,859,2,2025,1,1,L
606,22085,10466,10849,861,2,2025,1,1,L
607,19977,13204,14100,861,2,2025,1,1,F
608,20445,12217,12896,864,2,2025,1,1,F
609,19977,12889,14747,867,2,2025,1,1,F
610,19977,14747,12889,867,2,2025,1,1,F
611,20046,11953,16091,868,2,2025,1,1,L
612,19977,14107,10620,873,2,2025,1,1,F
613,20046,13342,10781,875,2,2025,1,1,L
614,22085,10466,10620,878,2,2025,1,1,L
615,22085,11726,12206,884,2,2025,1,1,L
616,19977,14635,11278,892,2,2025,1,1,F
617,20046,11111,15096,892,2,2025,1,1,L
618,20445,12217,10257,895,2,2025,1,1,F
619,22085,11996,10155,897,2,2025,1,1,L
620,20046,13495,13342,903,2,2025,1,1,L
621,19977,13198,14492,904,2,2025,1,1,F
622,20207,12882,14783,919,2,2025,1,1,L
623,20207,14783,12882,919,2,2025,1,1,L
624,21635,10136,13930,924,2,2025,1,1,L
625,20046,15096,15153,924,2,2025,1,1,L
626,20405,13930,12266,925,2,2025,1,1,L
627,19977,13495,11433,926,2,2025,1,1,F
628,19977,12266,13502,927,2,2025,1,1,F
629,20201,16755,12884,930,2,2025,1,1,L
630,20046,15304,11111,932,2,2025,1,1,L
631,19977,11618,13204,937,2,2025,1,1,F
632,21652,15618,10559,940,2,2025,1,1,L
633,20445,12264,15919,941,2,2025,1,1,F
634,21652,10559,10800,942,2,2025,1,1,L
635,21652,10800,10559,942,2,2025,1,1,L
636,22085,13303,10821,946,2,2025,1,1,L
637,20370,12892,14747,954,2,2025,1,1,P
638,21652,10559,12892,959,2,2025,1,1,L
639,21652,12892,10559,959,2,2025,1,1,L
640,20007,12266,13303,964,2,2025,1,1,P
641,21635,15048,11057,967,2,2025,1,1,L
642,19977,11278,13495,969,2,2025,1,1,F
643,20046,13851,11953,976,2,2025,1,1,L
644,19977,11921,12266,979,2,2025,1,1,F
645,20445,11066,12266,986,2,2025,1,1,F
646,20201,14004,11086,991,2,2025,1,1,P
647,22085,14679,13486,992,2,2025,1,1,L
648,20201,16091,12598,994,2,2025,1,1,P
649,20445,10792,13422,994,2,2025,1,1,F
650,19977,13204,10423,994,2,2025,1,1,F
651,22085,10185,14098,1001,3,2025,1,1,L
652,22085,12264,10185,1001,3,2025,1,1,L
653,22085,14492,13290,1006,3,2025,1,1,L
654,19977,10849,13851,1008,3,2025,1,1,F
655,22085,12206,13029,1009,3,2025,1,1,L
656,20445,13422,10434,1013,3,2025,1,1,F
657,22085,13303,14122,1013,3,2025,1,1,L
658,20445,12264,12951,1022,3,2025,1,1,F
659,20201,10685,11415,1023,3,2025,1,1,P
660,19977,11986,13204,1024,3,2025,1,1,F
661,21652,14027,13398,1026,3,2025,1,1,L
662,20201,11109,11603,1026,3,2025,1,1,P
663,21635,12197,15030,1026,3,2025,1,1,L
664,22085,13290,12264,1032,3,2025,1,1,L
665,19977,11292,15380,1032,3,2025,1,1,F
666,21492,14100,13198,1038,3,2025,1,1,L
667,19977,14635,10135,1038,3,2025,1,1,F
668,20046,12896,13105,1038,3,2025,1,1,L
669,20207,10529,13204,1050,3,2025,1,1,L
670,20405,15211,13204,1058,3,2025,1,1,L
671,21652,14986,12197,1068,3,2025,1,1,L
672,19977,13303,11140,1071,3,2025,1,1,F
673,21635,13930,14674,1072,3,2025,1,1,L
674,20201,16091,11049,1073,3,2025,1,1,L
675,20201,10685,13061,1076,3,2025,1,1,P
676,21652,15167,12992,1077,3,2025,1,1,L
677,19977,12953,14635,1080,3,2025,1,1,F
678,20272,11109,14004,1082,3,2025,1,1,L
679,22085,12206,11697,1087,3,2025,1,1,L
680,20007,12478,13303,1089,3,2025,1,1,P
681,20007,13303,12478,1089,3,2025,1,1,P
682,21652,13898,15167,1090,3,2025,1,1,L
683,19977,12889,10423,1090,3,2025,1,1,F
684,19977,13198,11618,1092,3,2025,1,1,F
685,19977,12953,13303,1096,3,2025,1,1,F
686,19977,14027,10423,1096,3,2025,1,1,F
687,20207,10529,12882,1096,3,2025,1,1,L
688,21635,12197,13898,1111,3,2025,1,1,L
689,20445,12266,10990,1117,3,2025,1,1,F
690,22085,12197,13303,1118,3,2025,1,1,L
691,20007,11298,13303,1121,3,2025,1,1,P
692,21652,12197,10329,1127,3,2025,1,1,L
693,21652,14027,13232,1128,3,2025,1,1,L
694,19977,14679,14683,1129,3,2025,1,1,F
695,19977,13871,11618,1134,3,2025,1,1,F
696,20207,14635,12244,1134,3,2025,1,1,L
697,20452,13851,10792,1136,3,2025,1,1,F
698,20377,10194,13303,1138,3,2025,1,1,L
699,20377,13303,10194,1138,3,2025,1,1,L
700,21652,13303,12244,1147,3,2025,1,1,L
701,20207,12244,13303,1147,3,2025,1,1,L
702,19977,15380,13204,1149,3,2025,1,1,F
703,22085,11067,11540,1160,3,2025,1,1,L
704,19977,10423,14492,1162,3,2025,1,1,F
705,19977,14679,10423,1164,3,2025,1,1,F
706,21635,11697,10792,1166,3,2025,1,1,L
707,19977,12953,13495,1183,3,2025,1,1,F
708,19977,14843,13204,1189,3,2025,1,1,F
709,20445,12266,12264,1190,3,2025,1,1,F
710,19977,12266,12264,1190,3,2025,1,1,F
711,20007,13303,13930,1197,3,2025,1,1,P
712,21635,11697,12375,1202,3,2025,1,1,L
713,20201,11308,11109,1204,3,2025,1,1,P
714,22085,13303,14307,1209,3,2025,1,1,L
715,19977,13871,13204,1211,3,2025,1,1,F
716,19977,12264,11049,1216,3,2025,1,1,F
717,20007,10821,12266,1235,3,2025,1,1,P
718,20007,11298,12892,1235,3,2025,1,1,P
719,22085,10185,14314,1236,3,2025,1,1,L
720,22085,12206,14696,1247,3,2025,1,1,L
721,22085,14679,12206,1257,3,2025,1,1,L
722,22085,13342,13303,1258,3,2025,1,1,L
723,22085,11726,13303,1273,3,2025,1,1,L
724,19977,11292,11996,1278,3,2025,1,1,F
725,20405,11375,12266,1293,3,2025,1,1,P
726,22085,14492,12206,1298,3,2025,1,1,L
727,19977,13495,14107,1300,3,2025,1,1,F
728,20452,15919,10721,1312,3,2025,1,1,F
729,19977,10423,11278,1315,3,2025,1,1,F
730,22085,13290,13303,1323,3,2025,1,1,L
731,19977,13871,14747,1368,3,2025,1,1,F
732,19977,14893,13871,1370,3,2025,1,1,F
733,19977,12266,12892,1379,3,2025,1,1,F
734,19977,12266,15096,1395,3,2025,1,1,F
735,22085,13029,13303,1404,3,2025,1,1,L
736,20405,11066,10615,1426,3,2025,1,1,L
737,22085,10155,11618,1428,3,2025,1,1,L
738,22085,12206,11637,1428,3,2025,1,1,L
739,19977,14869,13495,1428,3,2025,1,1,F
740,21652,11259,14831,1450,3,2025,1,1,L
741,20370,15154,10299,1460,3,2025,1,1,P
742,19977,13495,12441,1466,3,2025,1,1,F
743,19977,11292,13230,1474,3,2025,1,1,F
744,22085,10821,12206,1507,4,2025,1,1,L
745,22085,13244,14679,1567,4,2025,1,1,L
746,19977,12889,10693,1587,4,2025,1,1,F
747,19977,14843,11618,1608,4,2025,1,1,F
748,19977,15304,13502,1631,4,2025,1,1,F
749,19977,12266,14771,1635,4,2025,1,1,F
750,22085,13796,12206,1638,4,2025,1,1,L
751,22085,12191,13796,1642,4,2025,1,1,L
752,20377,10194,14747,1644,4,2025,1,1,L
753,19977,13204,11503,1652,4,2025,1,1,F
754,19977,14747,11298,1660,4,2025,1,1,F
755,19977,11697,11109,1673,4,2025,1,1,F
756,19977,10693,14262,1693,4,2025,1,1,F
757,19977,11042,14107,1737,4,2025,1,1,F
758,19977,15412,12889,1739,4,2025,1,1,F
759,19977,12094,12953,1742,4,2025,1,1,F
760,19977,12953,12094,1742,4,2025,1,1,F
761,20405,13930,12892,1744,4,2025,1,1,P
762,20405,11540,13230,1747,4,2025,1,1,L
763,21635,12197,10372,1750,4,2025,1,1,L
764,19977,10620,11618,1756,4,2025,1,1,F
765,22085,10559,11067,1763,4,2025,1,1,L
766,19977,14683,10721,1764,4,2025,1,1,F
767,19977,14193,14679,1770,4,2025,1,1,F
768,19977,14747,10423,1770,4,2025,1,1,F
769,21652,15167,14530,1773,4,2025,1,1,L
770,19977,13495,15024,1781,4,2025,1,1,F
771,22085,10529,12206,1784,4,2025,1,1,L
772,19977,15304,14107,1788,4,2025,1,1,F
773,19977,13495,14570,1792,4,2025,1,1,F
774,19977,13204,14107,1849,4,2025,1,1,F
775,19977,14107,14492,1891,4,2025,1,1,F
776,20007,11193,12892,1900,4,2025,1,1,P
777,19977,14122,12889,1910,4,2025,1,1,F
778,20007,13303,13587,1925,4,2025,1,1,P
779,20007,10397,12892,1947,4,2025,1,1,P
780,19977,11697,14107,1972,4,2025,1,1,F
781,19977,14107,13303,1972,4,2025,1,1,F
782,20007,15045,10299,1990,4,2025,1,1,P
783,19977,13486,11618,2019,5,2025,1,1,F
784,19977,13930,10732,2028,5,2025,1,1,F
785,19977,12889,14635,2070,5,2025,1,1,F
786,19977,15304,13891,2112,5,2025,1,1,F
787,19977,14908,14685,2123,5,2025,1,1,F
788,19977,14122,14747,2125,5,2025,1,1,F
789,20405,13204,12892,2218,5,2025,1,1,P
790,19977,11697,14679,2269,5,2025,1,1,F
791,20007,13303,14691,2275,5,2025,1,1,P
792,19977,10821,14679,2295,5,2025,1,1,F
793,19977,14771,10792,2309,5,2025,1,1,F
794,21652,14027,10800,2328,5,2025,1,1,L
795,19977,11697,12892,2343,5,2025,1,1,F
796,20195,14691,10299,2367,5,2025,1,1,P
797,19977,14262,12953,2373,5,2025,1,1,F
798,19977,14831,14492,2379,5,2025,1,1,F
799,19977,10994,14771,2396,5,2025,1,1,F
800,19977,14771,15096,2440,5,2025,1,1,F
801,19977,14027,14570,2442,5,2025,1,1,F
802,19977,15304,14747,2520,6,2025,1,1,F
803,19977,11618,14831,2548,6,2025,1,1,F
804,19977,13303,14893,2552,6,2025,1,1,F
805,19977,13204,14747,2554,6,2025,1,1,F
806,19977,12173,12892,2556,6,2025,1,1,F
807,19977,11618,14771,2565,6,2025,1,1,F
808,19977,11618,14771,2565,6,2025,1,1,F
809,19977,14771,11618,2565,6,2025,1,1,F
810,19977,10721,13891,2566,6,2025,1,1,F
811,19977,12953,14771,2579,6,2025,1,1,F
812,19977,14027,14057,2669,6,2025,1,1,F
813,19977,12889,13830,2695,6,2025,1,1,F
814,20310,11603,13303,2704,6,2025,1,1,L
815,19977,14747,13303,2724,6,2025,1,1,F
816,20405,13930,10299,2846,6,2025,1,1,P
817,20370,13947,10299,2868,6,2025,1,1,P
818,20007,15211,10299,2889,6,2025,1,1,P
819,20405,15211,10299,2889,6,2025,1,1,P
820,20370,11298,10299,3043,7,2025,1,1,P
821,20370,11298,10299,3043,7,2025,1,1,P
822,20370,11193,10299,3110,7,2025,1,1,P
823,20405,11090,10299,3114,7,2025,1,1,P
824,20370,10299,14730,3122,7,2025,1,1,P
825,20405,12266,10299,3266,7,2025,1,1,P
826,20405,11099,10299,3852,8,2025,1,1,P
827,20405,13303,10299,4004,9,2025,1,1,P
828,20330,14493,10304,74,1,2025,1,1,G
829,21820,12807,12769,68,1,2025,1,1,F
830,20261,13574,11924,107,1,2025,1,1,F
831,21820,15554,12807,84,1,2025,1,1,F
832,21820,12807,11550,63,1,2025,1,1,F
833,21820,15862,12853,50,1,2025,1,1,F
834,20455,10917,14167,101,1,2025,1,1,F
835,22083,14270,13057,12,1,2025,1,1,F
836,20341,10245,12321,97,1,2025,1,1,G
837,20330,14804,13970,148,1,2025,1,1,G
838,21820,12195,15554,18,1,2025,1,1,F
839,20330,14895,15478,49,1,2025,1,1,G
840,19930,14679,14831,417,1,2025,1,1,F
841,20330,12195,10551,153,1,2025,1,1,G
842,20330,10304,14493,74,1,2025,1,1,G
843,20341,14256,12819,111,1,2025,1,1,G
844,20341,12819,12819,0,1,2025,1,1,G
845,20226,14863,13467,69,1,2025,1,1,G
846,20341,15171,10299,113,1,2025,1,1,G
847,20341,14828,14828,0,1,2025,1,1,G
848,20341,11445,10917,178,1,2025,1,1,G
849,21820,15282,11227,45,1,2025,1,1,F
850,20261,11924,13574,107,1,2025,1,1,F
851,21820,10405,15887,75,1,2025,1,1,F
852,20341,12819,14828,183,1,2025,1,1,G
853,20408,11844,14474,43,1,2025,1,1,F
854,21820,14987,11028,51,1,2025,1,1,F
855,21820,10304,14493,74,1,2025,1,1,F
856,21820,14987,14880,20,1,2025,1,1,F
857,20341,14256,14828,93,1,2025,1,1,G
858,21820,14880,14493,9,1,2025,1,1,F
859,20408,11844,13768,34,1,2025,1,1,G
860,20341,11445,14738,261,1,2025,1,1,G
861,21820,14493,11028,26,1,2025,1,1,F
862,21820,10304,10313,77,1,2025,1,1,F
863,21820,14282,12853,51,1,2025,1,1,F
864,20408,13196,10299,220,1,2025,1,1,G
865,20408,11844,14474,43,1,2025,1,1,G
866,20408,11844,12214,69,1,2025,1,1,G
867,19930,14256,12523,123,1,2025,1,1,G
868,20341,14256,12523,123,1,2025,1,1,G
869,20253,10154,12250,31,1,2025,1,1,G
870,20408,11630,15478,393,1,2025,1,1,G
871,20253,12250,10154,31,1,2025,1,1,G
872,20108,14747,12892,954,2,2025,1,1,P
873,20330,12807,11550,63,1,2025,1,1,G
874,20331,15478,11941,81,1,2025,1,1,F
875,20330,13894,10551,112,1,2025,1,1,G
876,20330,11952,10551,115,1,2025,1,1,G
877,19393,14122,14831,2236,5,2025,1,1,F
878,20330,11492,10551,40,1,2025,1,1,G
879,20323,10938,11630,104,1,2025,1,1,F
880,20397,14098,13931,23,1,2025,1,1,F
881,21820,10405,15862,38,1,2025,1,1,F
882,20330,12087,10551,119,1,2025,1,1,G
883,21820,13710,10551,100,1,2025,1,1,F
884,20330,12855,10551,13,1,2025,1,1,G
885,20331,11535,11941,22,1,2025,1,1,F
886,21820,10241,12719,53,1,2025,1,1,F
887,20455,11336,15853,59,1,2025,1,1,F
888,22105,10551,12769,165,1,2025,1,1,L
889,20341,14828,15841,120,1,2025,1,1,G
890,19930,13891,14908,30,1,2025,1,1,F
891,20333,10313,13196,147,1,2025,1,1,F
892,21820,14627,12807,68,1,2025,1,1,F
893,20330,15862,10551,41,1,2025,1,1,G
894,20323,13381,14559,39,1,2025,1,1,F
895,20455,15012,14919,46,1,2025,1,1,F
896,20341,15841,14828,120,1,2025,1,1,G
897,20333,10247,10754,249,1,2025,1,1,F
898,20341,14828,12819,183,1,2025,1,1,G
899,20341,14738,10917,87,1,2025,1,1,G
900,19393,11259,14576,1259,3,2025,1,1,F
901,20341,15841,12523,153,1,2025,1,1,G
902,20261,13564,11924,97,1,2025,1,1,F
903,20107,14231,10581,135,1,2025,1,1,G
904,20330,12708,10551,67,1,2025,1,1,G
905,20337,12523,12523,0,1,2025,1,1,F
906,20007,11193,12478,589,2,2025,1,1,P
907,19874,14747,12892,954,2,2025,1,1,P
908,20341,14919,15012,46,1,2025,1,1,G
909,20201,11049,13851,339,1,2025,1,1,L
910,20007,13303,12266,964,2,2025,1,1,P
911,20408,11630,13768,302,1,2025,1,1,G
912,20341,10170,10299,253,1,2025,1,1,L
913,20107,12339,13230,507,2,2025,1,1,G
914,20333,10754,11630,503,2,2025,1,1,F
915,19930,12892,13891,47,1,2025,1,1,F
916,20107,11413,11711,39,1,2025,1,1,G
917,20408,13873,11630,521,2,2025,1,1,G
918,20337,11545,12523,64,1,2025,1,1,F
919,20342,11245,15236,92,1,2025,1,1,L
920,20408,11844,13768,34,1,2025,1,1,F
921,20107,11203,13342,154,1,2025,1,1,G
922,19977,13930,11618,719,2,2025,1,1,P
923,20330,11550,12807,63,1,2025,1,1,G
924,20330,14102,13970,150,1,2025,1,1,G
925,20263,13964,13264,100,1,2025,1,1,G
926,20107,13964,13264,100,1,2025,1,1,G
927,21820,12769,13434,65,1,2025,1,1,F
928,19687,12094,14869,251,1,2025,1,1,F
929,19930,14057,14831,569,2,2025,1,1,F
930,19393,13796,15304,2385,5,2025,1,1,F
931,20341,12819,12523,234,1,2025,1,1,G
932,20330,15887,10551,90,1,2025,1,1,G
933,20330,12807,10551,101,1,2025,1,1,G
934,20169,10551,11487,405,1,2025,1,1,G
935,20408,11630,12214,254,1,2025,1,1,G
936,20107,15389,15041,71,1,2025,1,1,G
937,21820,13770,15257,53,1,2025,1,1,F
938,20107,10930,10157,56,1,2025,1,1,G
939,19687,13873,11630,521,2,2025,1,1,F
940,21909,12786,12786,0,1,2025,1,1,L
941,19805,11278,15096,298,1,2025,1,1,F
942,20341,14828,12523,95,1,2025,1,1,G
943,20263,14467,13264,65,1,2025,1,1,G
944,20107,14467,13264,65,1,2025,1,1,G
945,20330,15478,13873,147,1,2025,1,1,G
946,20226,15406,13467,44,1,2025,1,1,P
947,20341,13629,10299,102,1,2025,1,1,G
948,20330,12853,10551,71,1,2025,1,1,G
949,21820,14130,10405,20,1,2025,1,1,F
950,19977,12264,14771,2419,5,2025,1,1,P
951,20341,14919,10299,767,2,2025,1,1,G
952,20341,10299,10170,253,1,2025,1,1,L
953,20408,10247,11630,254,1,2025,1,1,G
954,20330,14718,10551,145,1,2025,1,1,G
955,19393,14027,13204,141,1,2025,1,1,F
956,20107,11468,13200,91,1,2025,1,1,G
957,20341,12523,15841,153,1,2025,1,1,G
958,20330,15049,13873,163,1,2025,1,1,G
959,20341,11630,10299,261,1,2025,1,1,G
960,19930,14747,11630,1533,4,2025,1,1,G
961,21820,15554,14718,21,1,2025,1,1,F
962,20408,11630,10184,182,1,2025,1,1,G
963,21820,15554,10416,84,1,2025,1,1,F
964,20341,15012,10299,765,2,2025,1,1,G
965,19977,14771,13930,1846,4,2025,1,1,P
966,20323,11630,11630,0,1,2025,1,1,P
967,20341,12523,14828,95,1,2025,1,1,G
968,20341,15991,10299,373,1,2025,1,1,G
969,19977,13930,14771,1846,4,2025,1,1,P
970,19977,15096,13930,607,2,2025,1,1,P
971,20263,11555,11555,0,1,2025,1,1,G
972,20201,11086,14004,991,2,2025,1,1,P
973,20341,12523,12819,234,1,2025,1,1,G
974,20263,14467,13964,47,1,2025,1,1,G
975,20107,14467,13964,47,1,2025,1,1,G
976,20333,11630,13415,50,1,2025,1,1,L
977,20107,13485,10408,87,1,2025,1,1,G
978,20330,10304,14987,98,1,2025,1,1,G
979,20447,11086,14004,991,2,2025,1,1,P
980,20263,13964,14467,47,1,2025,1,1,G
981,20107,13964,14467,47,1,2025,1,1,G
982,21820,12831,15257,56,1,2025,1,1,F
983,20337,12523,11545,64,1,2025,1,1,F
984,20330,12844,13970,79,1,2025,1,1,G
985,20330,10551,14130,6,1,2025,1,1,G
986,20107,11711,11413,39,1,2025,1,1,G
987,20263,12184,11555,65,1,2025,1,1,G
988,20107,12184,11555,65,1,2025,1,1,G
989,19393,12953,12889,2242,5,2025,1,1,F
990,20263,13024,13264,60,1,2025,1,1,G
991,20107,13024,13264,60,1,2025,1,1,G
992,20330,10640,13970,74,1,2025,1,1,G
993,20107,12018,11711,90,1,2025,1,1,G
994,20323,11630,14559,82,1,2025,1,1,L
995,20261,11924,13564,97,1,2025,1,1,F
996,20341,12819,10299,775,2,2025,1,1,L
997,20330,15554,10551,136,1,2025,1,1,G
998,20333,10754,10247,249,1,2025,1,1,F
999,20107,11076,11587,120,1,2025,1,1,G
1000,20455,10551,12851,77,1,2025,1,1,L
1001,20331,13873,10640,161,1,2025,1,1,F
1002,20107,15041,14869,222,1,2025,1,1,G
1003,21570,12016,14955,129,1,2025,1,1,L
1004,20323,11630,15725,108,1,2025,1,1,L
1005,20107,13024,14489,148,1,2025,1,1,G
1006,20330,12268,13970,59,1,2025,1,1,G
1007,20263,13024,14489,148,1,2025,1,1,G
1008,20330,10299,10551,399,1,2025,1,1,F
1009,19930,10245,11336,71,1,2025,1,1,G
1010,20226,16390,13467,40,1,2025,1,1,P
1011,20341,12321,10299,195,1,2025,1,1,G
1012,20177,12173,12016,3801,8,2025,1,1,P
1013,19393,10529,14107,2213,5,2025,1,1,F
1014,20108,10304,10299,318,1,2025,1,1,G
1015,20108,14570,12892,391,1,2025,1,1,P
1016,19930,14747,14256,787,2,2025,1,1,G
1017,20107,11150,10397,83,1,2025,1,1,G
1018,19930,10926,15991,213,1,2025,1,1,G
1019,20107,15041,15389,71,1,2025,1,1,G
1020,19393,13931,12892,2371,5,2025,1,1,F
1021,20330,10551,10405,16,1,2025,1,1,G
1022,20341,10299,13629,102,1,2025,1,1,G
1023,20107,10157,15458,137,1,2025,1,1,G
1024,20107,15973,15458,19,1,2025,1,1,G
1025,20107,14893,15973,74,1,2025,1,1,G
1026,20107,10581,14231,135,1,2025,1,1,G
1027,20330,10551,11550,164,1,2025,1,1,G
1028,19790,12478,14747,2422,5,2025,1,1,L
1029,20007,11193,13303,948,2,2025,1,1,P
1030,20447,10559,13360,2600,6,2025,1,1,P
1031,20330,10551,14627,71,1,2025,1,1,G
1032,20107,13200,11468,91,1,2025,1,1,G
1033,20408,10299,10299,0,1,2025,1,1,G
1034,20107,10581,14321,109,1,2025,1,1,G
1035,20330,13873,15478,147,1,2025,1,1,G
1036,22105,10551,11952,115,1,2025,1,1,L
1037,21629,13930,15045,1808,4,2025,1,1,P
1038,20341,15841,10299,708,2,2025,1,1,G
1039,20330,10551,11492,40,1,2025,1,1,P
1040,20453,10721,11193,752,2,2025,1,1,G
1041,20330,12807,13434,13,1,2025,1,1,G
1042,19930,14709,11630,373,1,2025,1,1,G
1043,20447,12451,14004,2449,5,2025,1,1,P
1044,20107,11980,11468,40,1,2025,1,1,G
1045,20108,14709,10754,204,1,2025,1,1,G
1046,20226,13467,14863,69,1,2025,1,1,G
1047,20107,11711,12018,90,1,2025,1,1,G
1048,20453,11193,11193,0,1,2025,1,1,P
1049,22085,13303,13930,1197,3,2025,1,1,L
1050,20330,10551,14282,122,1,2025,1,1,G
1051,20333,11630,10247,254,1,2025,1,1,P
1052,20263,14057,11198,83,1,2025,1,1,G
1053,20107,14057,11198,83,1,2025,1,1,G
1054,20342,15236,11245,92,1,2025,1,1,L
1055,20007,10194,14533,1152,3,2025,1,1,P
1056,20107,14842,10817,96,1,2025,1,1,G
1057,20107,11762,11588,14,1,2025,1,1,G
1058,20323,11630,11463,198,1,2025,1,1,P
1059,20151,13303,11375,961,2,2025,1,1,G
1060,20263,11762,11588,14,1,2025,1,1,G
1061,20107,10994,11995,221,1,2025,1,1,G
1062,20330,10551,12851,77,1,2025,1,1,G
1063,20341,10917,10299,620,2,2025,1,1,G
1064,20330,13873,15245,57,1,2025,1,1,G
1065,20151,11375,13667,158,1,2025,1,1,G
1066,20151,13303,13667,803,2,2025,1,1,G
1067,20323,10040,11630,91,1,2025,1,1,L
1068,19930,11336,10299,329,1,2025,1,1,G
1069,20107,11588,10666,18,1,2025,1,1,G
1070,20263,14057,14057,0,1,2025,1,1,G
1071,20107,11468,12899,92,1,2025,1,1,G
1072,20263,12003,12003,0,1,2025,1,1,G
1073,20263,14689,14689,0,1,2025,1,1,G
1074,20408,11630,14474,225,1,2025,1,1,G
1075,20166,15370,15295,749,2,2025,1,1,P
1076,20107,16869,10627,174,1,2025,1,1,G
1077,20341,14256,10299,678,2,2025,1,1,G
1078,20330,10551,12709,15,1,2025,1,1,G
1079,20330,10551,11952,115,1,2025,1,1,G
1080,20263,11588,10666,18,1,2025,1,1,G
1081,20447,13342,16091,228,1,2025,1,1,P
1082,20107,12003,14570,693,2,2025,1,1,G
1083,20330,10551,12855,13,1,2025,1,1,G
1084,20107,13487,14730,604,2,2025,1,1,G
1085,20107,12264,14100,135,1,2025,1,1,G
1086,20330,12822,13873,64,1,2025,1,1,G
1087,20007,11193,12266,871,2,2025,1,1,P
1088,20341,10299,15171,113,1,2025,1,1,G
1089,20333,11630,10754,503,2,2025,1,1,F
1090,20107,10140,12018,128,1,2025,1,1,G
1091,20263,10299,10299,0,1,2025,1,1,G
1092,20408,11844,10299,329,1,2025,1,1,G
1093,20333,11630,15124,127,1,2025,1,1,L
1094,20107,10685,12339,148,1,2025,1,1,G
1095,19930,14828,10299,592,2,2025,1,1,G
1096,20341,14738,10299,557,2,2025,1,1,G
1097,20333,10754,10754,0,1,2025,1,1,F
1098,20333,11630,14559,82,1,2025,1,1,P
1099,20107,13487,11122,674,2,2025,1,1,G
1100,19930,12758,12173,163,1,2025,1,1,F
1101,20107,10627,11315,98,1,2025,1,1,G
1102,20263,14747,14747,0,1,2025,1,1,G
1103,20408,11630,10775,384,1,2025,1,1,G
1104,19930,13970,10299,548,2,2025,1,1,G
1105,19930,12892,12523,1845,4,2025,1,1,G
1106,19930,10754,14709,204,1,2025,1,1,G
1107,20107,13433,16869,114,1,2025,1,1,G
1108,19917,10868,15304,419,1,2025,1,1,G
1109,19930,15991,14747,1092,3,2025,1,1,G
1110,19917,11003,14512,136,1,2025,1,1,G
1111,20107,15381,11637,84,1,2025,1,1,G
1112,20330,10551,11227,95,1,2025,1,1,G
1113,20107,11587,13485,210,1,2025,1,1,G
1114,20107,14467,11603,62,1,2025,1,1,G
1115,20453,11375,13667,158,1,2025,1,1,P
1116,20453,13667,11193,480,1,2025,1,1,P
1117,20453,11193,11375,495,1,2025,1,1,P
1118,20201,14025,12191,1578,4,2025,1,1,P
1119,20100,11193,13303,948,2,2025,1,1,P
1120,20108,10245,10299,288,1,2025,1,1,G
1121,20107,12184,10299,117,1,2025,1,1,G
1122,20107,13244,11150,338,1,2025,1,1,G
1123,21629,13930,14635,1120,3,2025,1,1,P
1124,21629,12892,11298,1235,3,2025,1,1,P
1125,20263,14467,11603,62,1,2025,1,1,G
1126,20107,13200,13871,258,1,2025,1,1,G
1127,20341,10926,10299,160,1,2025,1,1,G
1128,20107,14747,11540,1368,3,2025,1,1,G
1129,20107,11721,11938,149,1,2025,1,1,G
1130,20107,15380,11986,129,1,2025,1,1,G
1131,20263,12184,10299,117,1,2025,1,1,G
1132,20166,12955,14275,672,2,2025,1,1,P
1133,19930,10926,14747,1293,3,2025,1,1,G
1134,20330,11550,15085,22,1,2025,1,1,G
1135,20107,13541,14307,48,1,2025,1,1,G
1136,20341,10245,11336,71,1,2025,1,1,G
1137,20408,11630,10247,254,1,2025,1,1,G
1138,20107,13034,12173,72,1,2025,1,1,G
1139,20341,10299,12523,571,2,2025,1,1,G
1140,19930,14747,14747,0,1,2025,1,1,G
